PARAM_ID,STEP_ID,TEMPERATURE,PRESSURE,SPEED,DURATION,ADDITIONAL_PARAMS
PARAM-020400,STEP-020400,20.8,,,40,{}
PARAM-020401,STEP-020401,20.4,72.5,,446,{}
PARAM-020402,STEP-020402,22.8,283.2,,99,{}
PARAM-020403,STEP-020403,24.9,,,62,{}
PARAM-020404,STEP-020404,29.0,,896.7,124,{}
PARAM-020405,STEP-020405,1769.3,,11.4,127,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020406,STEP-020406,825.2,,,2693,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020407,STEP-020407,77.5,43.1,,251,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.2}"
PARAM-020408,STEP-020408,24.0,61.5,,273,{}
PARAM-020409,STEP-020409,20.3,,,36,{}
PARAM-020410,STEP-020410,20.3,83.4,,388,{}
PARAM-020411,STEP-020411,24.3,408.7,,140,{}
PARAM-020412,STEP-020412,21.6,,,42,{}
PARAM-020413,STEP-020413,26.1,,1189.2,34,{}
PARAM-020414,STEP-020414,1795.8,,10.1,213,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020415,STEP-020415,866.1,,,3721,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-020416,STEP-020416,67.2,44.1,,287,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.1}"
PARAM-020417,STEP-020417,21.9,95.0,,409,{}
PARAM-020418,STEP-020418,21.0,,,43,{}
PARAM-020419,STEP-020419,20.8,73.9,,473,{}
PARAM-020420,STEP-020420,22.4,253.3,,153,{}
PARAM-020421,STEP-020421,22.4,,,68,{}
PARAM-020422,STEP-020422,29.8,,971.3,138,{}
PARAM-020423,STEP-020423,1683.0,,8.7,93,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020424,STEP-020424,862.4,,,3467,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020425,STEP-020425,74.1,49.0,,262,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.3}"
PARAM-020426,STEP-020426,23.9,81.0,,424,{}
PARAM-020427,STEP-020427,22.1,,,56,{}
PARAM-020428,STEP-020428,24.2,68.4,,251,{}
PARAM-020429,STEP-020429,22.8,374.3,,87,{}
PARAM-020430,STEP-020430,21.2,,,59,{}
PARAM-020431,STEP-020431,30.6,,1419.9,167,{}
PARAM-020432,STEP-020432,1766.8,,6.6,135,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020433,STEP-020433,894.6,,,3871,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-020434,STEP-020434,71.0,44.0,,229,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.1}"
PARAM-020435,STEP-020435,20.9,91.5,,381,{}
PARAM-020436,STEP-020436,23.7,,,32,{}
PARAM-020437,STEP-020437,23.7,86.9,,469,{}
PARAM-020438,STEP-020438,24.7,304.0,,65,{}
PARAM-020439,STEP-020439,21.8,,,89,{}
PARAM-020440,STEP-020440,33.2,,1217.3,170,{}
PARAM-020441,STEP-020441,1653.2,,11.8,195,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-020442,STEP-020442,881.6,,,3978,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-020443,STEP-020443,68.8,40.1,,160,"{""coating_type"": ""powder"", ""thickness_mil"": 3.7}"
PARAM-020444,STEP-020444,24.5,82.7,,469,{}
PARAM-020445,STEP-020445,20.8,,,45,{}
PARAM-020446,STEP-020446,20.5,87.0,,250,{}
PARAM-020447,STEP-020447,20.6,437.6,,157,{}
PARAM-020448,STEP-020448,21.3,,,75,{}
PARAM-020449,STEP-020449,29.6,,1052.6,65,{}
PARAM-020450,STEP-020450,1506.4,,13.5,64,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-020451,STEP-020451,864.5,,,3866,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020452,STEP-020452,76.3,44.3,,229,"{""coating_type"": ""powder"", ""thickness_mil"": 3.0}"
PARAM-020453,STEP-020453,22.2,81.1,,223,{}
PARAM-020454,STEP-020454,24.2,,,56,{}
PARAM-020455,STEP-020455,24.9,53.9,,379,{}
PARAM-020456,STEP-020456,21.3,310.1,,85,{}
PARAM-020457,STEP-020457,23.4,,,85,{}
PARAM-020458,STEP-020458,28.4,,1033.3,80,{}
PARAM-020459,STEP-020459,1663.4,,12.5,155,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020460,STEP-020460,821.9,,,2762,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020461,STEP-020461,64.0,38.5,,222,"{""coating_type"": ""powder"", ""thickness_mil"": 4.6}"
PARAM-020462,STEP-020462,23.8,78.7,,181,{}
PARAM-020463,STEP-020463,20.7,,,42,{}
PARAM-020464,STEP-020464,23.6,82.3,,312,{}
PARAM-020465,STEP-020465,21.7,416.4,,70,{}
PARAM-020466,STEP-020466,24.4,,,76,{}
PARAM-020467,STEP-020467,29.4,,986.2,91,{}
PARAM-020468,STEP-020468,1522.9,,7.5,125,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020469,STEP-020469,866.2,,,3321,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020470,STEP-020470,76.8,41.7,,204,"{""coating_type"": ""powder"", ""thickness_mil"": 3.0}"
PARAM-020471,STEP-020471,23.0,57.1,,427,{}
PARAM-020472,STEP-020472,22.3,,,39,{}
PARAM-020473,STEP-020473,21.4,66.5,,406,{}
PARAM-020474,STEP-020474,21.3,453.8,,154,{}
PARAM-020475,STEP-020475,21.7,,,30,{}
PARAM-020476,STEP-020476,30.0,,1233.1,34,{}
PARAM-020477,STEP-020477,1784.8,,5.9,67,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-020478,STEP-020478,899.2,,,3360,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020479,STEP-020479,64.5,40.3,,176,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.1}"
PARAM-020480,STEP-020480,22.2,71.7,,203,{}
PARAM-020481,STEP-020481,24.7,,,48,{}
PARAM-020482,STEP-020482,23.9,60.7,,339,{}
PARAM-020483,STEP-020483,20.8,448.9,,94,{}
PARAM-020484,STEP-020484,24.0,,,86,{}
PARAM-020485,STEP-020485,28.0,,1071.4,99,{}
PARAM-020486,STEP-020486,1624.8,,13.1,98,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020487,STEP-020487,884.2,,,3105,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-020488,STEP-020488,60.8,44.9,,142,"{""coating_type"": ""powder"", ""thickness_mil"": 4.5}"
PARAM-020489,STEP-020489,23.5,87.4,,280,{}
PARAM-020490,STEP-020490,21.8,,,30,{}
PARAM-020491,STEP-020491,22.6,84.6,,593,{}
PARAM-020492,STEP-020492,23.8,115.8,,76,{}
PARAM-020493,STEP-020493,22.8,,,74,{}
PARAM-020494,STEP-020494,25.3,,821.5,86,{}
PARAM-020495,STEP-020495,1685.2,,5.3,99,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020496,STEP-020496,862.2,,,3417,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020497,STEP-020497,75.5,49.5,,156,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.0}"
PARAM-020498,STEP-020498,21.0,65.2,,226,{}
PARAM-020499,STEP-020499,21.3,,,34,{}
PARAM-020500,STEP-020500,24.5,64.5,,481,{}
PARAM-020501,STEP-020501,23.7,467.8,,163,{}
PARAM-020502,STEP-020502,20.7,,,53,{}
PARAM-020503,STEP-020503,33.2,,1419.1,174,{}
PARAM-020504,STEP-020504,1787.5,,12.1,160,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020505,STEP-020505,856.1,,,3085,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020506,STEP-020506,61.0,36.4,,167,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.6}"
PARAM-020507,STEP-020507,20.8,53.8,,373,{}
PARAM-020508,STEP-020508,20.8,,,60,{}
PARAM-020509,STEP-020509,23.5,88.4,,591,{}
PARAM-020510,STEP-020510,21.6,489.7,,64,{}
PARAM-020511,STEP-020511,21.2,,,43,{}
PARAM-020512,STEP-020512,26.5,,1260.2,90,{}
PARAM-020513,STEP-020513,1609.4,,9.7,284,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020514,STEP-020514,880.3,,,3502,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020515,STEP-020515,64.3,45.8,,217,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.6}"
PARAM-020516,STEP-020516,23.8,74.1,,319,{}
PARAM-020517,STEP-020517,24.2,,,35,{}
PARAM-020518,STEP-020518,20.4,77.2,,588,{}
PARAM-020519,STEP-020519,22.0,121.2,,70,{}
PARAM-020520,STEP-020520,22.9,,,35,{}
PARAM-020521,STEP-020521,31.0,,1230.2,62,{}
PARAM-020522,STEP-020522,1658.8,,13.4,201,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020523,STEP-020523,866.8,,,3925,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020524,STEP-020524,74.2,39.3,,208,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.5}"
PARAM-020525,STEP-020525,22.3,72.3,,291,{}
PARAM-020526,STEP-020526,23.2,,,34,{}
PARAM-020527,STEP-020527,22.4,74.0,,250,{}
PARAM-020528,STEP-020528,24.0,349.2,,180,{}
PARAM-020529,STEP-020529,25.0,,,39,{}
PARAM-020530,STEP-020530,35.0,,1176.7,44,{}
PARAM-020531,STEP-020531,1691.7,,13.2,268,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020532,STEP-020532,884.6,,,3650,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-020533,STEP-020533,78.5,35.8,,200,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.2}"
PARAM-020534,STEP-020534,22.7,69.8,,222,{}
PARAM-020535,STEP-020535,20.1,,,59,{}
PARAM-020536,STEP-020536,24.3,63.1,,537,{}
PARAM-020537,STEP-020537,24.2,437.5,,149,{}
PARAM-020538,STEP-020538,20.3,,,38,{}
PARAM-020539,STEP-020539,30.8,,1402.6,40,{}
PARAM-020540,STEP-020540,1673.6,,12.5,96,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020541,STEP-020541,891.6,,,4069,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020542,STEP-020542,64.7,40.2,,285,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.3}"
PARAM-020543,STEP-020543,21.4,97.9,,305,{}
PARAM-020544,STEP-020544,20.5,,,41,{}
PARAM-020545,STEP-020545,22.4,92.8,,249,{}
PARAM-020546,STEP-020546,23.5,260.9,,173,{}
PARAM-020547,STEP-020547,24.7,,,70,{}
PARAM-020548,STEP-020548,32.2,,975.2,180,{}
PARAM-020549,STEP-020549,1719.0,,15.0,231,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020550,STEP-020550,816.5,,,2743,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020551,STEP-020551,75.5,44.3,,147,"{""coating_type"": ""powder"", ""thickness_mil"": 3.4}"
PARAM-020552,STEP-020552,22.8,87.9,,254,{}
PARAM-020553,STEP-020553,22.7,,,60,{}
PARAM-020554,STEP-020554,24.5,93.0,,283,{}
PARAM-020555,STEP-020555,23.3,245.4,,170,{}
PARAM-020556,STEP-020556,23.7,,,31,{}
PARAM-020557,STEP-020557,25.1,,1498.5,114,{}
PARAM-020558,STEP-020558,1642.2,,10.5,264,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020559,STEP-020559,865.1,,,3289,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020560,STEP-020560,73.9,42.5,,134,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.7}"
PARAM-020561,STEP-020561,22.0,71.2,,366,{}
PARAM-020562,STEP-020562,21.5,,,53,{}
PARAM-020563,STEP-020563,24.1,65.0,,375,{}
PARAM-020564,STEP-020564,23.1,367.1,,64,{}
PARAM-020565,STEP-020565,21.0,,,58,{}
PARAM-020566,STEP-020566,29.7,,1302.3,174,{}
PARAM-020567,STEP-020567,1589.6,,10.3,259,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020568,STEP-020568,867.7,,,3501,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020569,STEP-020569,75.8,30.8,,162,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.8}"
PARAM-020570,STEP-020570,22.8,78.2,,338,{}
PARAM-020571,STEP-020571,21.6,,,51,{}
PARAM-020572,STEP-020572,20.0,78.7,,291,{}
PARAM-020573,STEP-020573,21.8,113.7,,86,{}
PARAM-020574,STEP-020574,21.5,,,60,{}
PARAM-020575,STEP-020575,29.6,,1225.5,74,{}
PARAM-020576,STEP-020576,1608.3,,6.7,79,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020577,STEP-020577,893.2,,,3605,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020578,STEP-020578,72.5,38.5,,278,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.6}"
PARAM-020579,STEP-020579,22.8,75.0,,354,{}
PARAM-020580,STEP-020580,20.1,,,53,{}
PARAM-020581,STEP-020581,22.2,85.5,,388,{}
PARAM-020582,STEP-020582,24.9,203.8,,171,{}
PARAM-020583,STEP-020583,20.7,,,90,{}
PARAM-020584,STEP-020584,28.8,,1041.7,161,{}
PARAM-020585,STEP-020585,1735.9,,12.5,75,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020586,STEP-020586,821.2,,,2727,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020587,STEP-020587,77.0,36.0,,244,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.1}"
PARAM-020588,STEP-020588,24.5,95.4,,347,{}
PARAM-020589,STEP-020589,21.5,,,50,{}
PARAM-020590,STEP-020590,22.0,66.9,,455,{}
PARAM-020591,STEP-020591,21.8,374.5,,126,{}
PARAM-020592,STEP-020592,22.0,,,77,{}
PARAM-020593,STEP-020593,26.7,,1133.9,52,{}
PARAM-020594,STEP-020594,1766.6,,6.5,263,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020595,STEP-020595,890.0,,,3690,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-020596,STEP-020596,66.6,45.4,,227,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.5}"
PARAM-020597,STEP-020597,22.8,91.6,,433,{}
PARAM-020598,STEP-020598,21.3,,,45,{}
PARAM-020599,STEP-020599,24.7,89.5,,278,{}
PARAM-020600,STEP-020600,24.0,473.0,,113,{}
PARAM-020601,STEP-020601,24.5,,,56,{}
PARAM-020602,STEP-020602,28.0,,812.3,46,{}
PARAM-020603,STEP-020603,1693.4,,7.9,150,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020604,STEP-020604,889.1,,,3283,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020605,STEP-020605,78.5,43.0,,279,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.4}"
PARAM-020606,STEP-020606,22.7,70.2,,447,{}
PARAM-020607,STEP-020607,21.2,,,32,{}
PARAM-020608,STEP-020608,22.0,72.3,,281,{}
PARAM-020609,STEP-020609,21.1,208.9,,71,{}
PARAM-020610,STEP-020610,24.1,,,47,{}
PARAM-020611,STEP-020611,26.9,,1299.8,33,{}
PARAM-020612,STEP-020612,1682.7,,8.8,231,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020613,STEP-020613,851.6,,,4145,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-020614,STEP-020614,62.8,42.1,,144,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.5}"
PARAM-020615,STEP-020615,21.1,82.3,,415,{}
PARAM-020616,STEP-020616,22.6,,,41,{}
PARAM-020617,STEP-020617,22.5,98.7,,334,{}
PARAM-020618,STEP-020618,21.9,272.8,,78,{}
PARAM-020619,STEP-020619,24.4,,,48,{}
PARAM-020620,STEP-020620,27.0,,1443.0,36,{}
PARAM-020621,STEP-020621,1544.4,,14.2,168,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020622,STEP-020622,868.8,,,4096,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-020623,STEP-020623,63.0,31.1,,220,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.1}"
PARAM-020624,STEP-020624,21.0,85.2,,373,{}
PARAM-020625,STEP-020625,23.6,,,36,{}
PARAM-020626,STEP-020626,22.9,69.0,,359,{}
PARAM-020627,STEP-020627,23.8,353.5,,84,{}
PARAM-020628,STEP-020628,20.2,,,71,{}
PARAM-020629,STEP-020629,34.3,,1000.0,40,{}
PARAM-020630,STEP-020630,1792.0,,5.2,257,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-020631,STEP-020631,874.0,,,3500,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020632,STEP-020632,62.6,37.4,,283,"{""coating_type"": ""powder"", ""thickness_mil"": 4.9}"
PARAM-020633,STEP-020633,21.3,50.1,,452,{}
PARAM-020634,STEP-020634,21.4,,,30,{}
PARAM-020635,STEP-020635,23.4,74.2,,497,{}
PARAM-020636,STEP-020636,23.4,311.3,,156,{}
PARAM-020637,STEP-020637,22.8,,,60,{}
PARAM-020638,STEP-020638,28.3,,1196.6,44,{}
PARAM-020639,STEP-020639,1561.8,,7.3,164,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020640,STEP-020640,891.3,,,3794,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-020641,STEP-020641,79.1,31.1,,153,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.0}"
PARAM-020642,STEP-020642,21.9,94.8,,209,{}
PARAM-020643,STEP-020643,21.1,,,57,{}
PARAM-020644,STEP-020644,20.6,63.5,,408,{}
PARAM-020645,STEP-020645,21.9,396.0,,67,{}
PARAM-020646,STEP-020646,24.1,,,64,{}
PARAM-020647,STEP-020647,25.0,,881.9,165,{}
PARAM-020648,STEP-020648,1664.8,,5.3,265,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-020649,STEP-020649,899.0,,,4128,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020650,STEP-020650,63.1,45.8,,295,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.1}"
PARAM-020651,STEP-020651,20.4,94.7,,181,{}
PARAM-020652,STEP-020652,20.5,,,32,{}
PARAM-020653,STEP-020653,23.3,73.6,,442,{}
PARAM-020654,STEP-020654,22.3,109.1,,136,{}
PARAM-020655,STEP-020655,24.8,,,83,{}
PARAM-020656,STEP-020656,25.1,,1263.2,144,{}
PARAM-020657,STEP-020657,1531.7,,13.3,162,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020658,STEP-020658,853.8,,,3033,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020659,STEP-020659,72.3,38.0,,255,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.7}"
PARAM-020660,STEP-020660,24.8,92.5,,417,{}
PARAM-020661,STEP-020661,22.3,,,54,{}
PARAM-020662,STEP-020662,23.4,91.2,,385,{}
PARAM-020663,STEP-020663,21.3,289.0,,156,{}
PARAM-020664,STEP-020664,22.4,,,75,{}
PARAM-020665,STEP-020665,31.2,,1032.4,84,{}
PARAM-020666,STEP-020666,1799.1,,6.9,71,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020667,STEP-020667,890.2,,,3248,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-020668,STEP-020668,66.3,44.9,,198,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.2}"
PARAM-020669,STEP-020669,23.5,52.6,,405,{}
PARAM-020670,STEP-020670,22.9,,,33,{}
PARAM-020671,STEP-020671,21.5,67.7,,450,{}
PARAM-020672,STEP-020672,24.4,181.4,,124,{}
PARAM-020673,STEP-020673,21.4,,,70,{}
PARAM-020674,STEP-020674,26.9,,1323.6,79,{}
PARAM-020675,STEP-020675,1566.3,,7.5,233,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020676,STEP-020676,897.4,,,3171,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020677,STEP-020677,74.1,45.3,,172,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.4}"
PARAM-020678,STEP-020678,24.6,66.5,,379,{}
PARAM-020679,STEP-020679,20.9,,,39,{}
PARAM-020680,STEP-020680,24.9,71.7,,568,{}
PARAM-020681,STEP-020681,21.4,340.7,,84,{}
PARAM-020682,STEP-020682,22.5,,,87,{}
PARAM-020683,STEP-020683,25.6,,1369.8,43,{}
PARAM-020684,STEP-020684,1780.2,,12.1,125,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020685,STEP-020685,892.8,,,3826,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020686,STEP-020686,79.6,31.1,,171,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.2}"
PARAM-020687,STEP-020687,21.1,71.3,,308,{}
PARAM-020688,STEP-020688,24.1,,,49,{}
PARAM-020689,STEP-020689,21.9,77.6,,536,{}
PARAM-020690,STEP-020690,21.7,176.9,,95,{}
PARAM-020691,STEP-020691,21.4,,,53,{}
PARAM-020692,STEP-020692,29.6,,1135.6,134,{}
PARAM-020693,STEP-020693,1639.2,,6.3,67,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-020694,STEP-020694,850.2,,,3088,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-020695,STEP-020695,68.2,42.8,,271,"{""coating_type"": ""powder"", ""thickness_mil"": 3.9}"
PARAM-020696,STEP-020696,20.7,74.4,,239,{}
PARAM-020697,STEP-020697,20.7,,,50,{}
PARAM-020698,STEP-020698,22.5,97.2,,587,{}
PARAM-020699,STEP-020699,23.9,301.6,,87,{}
PARAM-020700,STEP-020700,20.2,,,46,{}
PARAM-020701,STEP-020701,26.8,,862.3,82,{}
PARAM-020702,STEP-020702,1799.2,,14.0,171,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020703,STEP-020703,817.5,,,2722,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020704,STEP-020704,61.5,45.0,,207,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.8}"
PARAM-020705,STEP-020705,22.3,68.9,,477,{}
PARAM-020706,STEP-020706,24.0,,,44,{}
PARAM-020707,STEP-020707,20.0,60.5,,402,{}
PARAM-020708,STEP-020708,24.6,309.2,,103,{}
PARAM-020709,STEP-020709,21.9,,,78,{}
PARAM-020710,STEP-020710,31.2,,1290.0,105,{}
PARAM-020711,STEP-020711,1741.9,,9.7,211,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020712,STEP-020712,819.5,,,2664,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-020713,STEP-020713,60.9,45.4,,241,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.1}"
PARAM-020714,STEP-020714,20.4,99.1,,390,{}
PARAM-020715,STEP-020715,22.3,,,37,{}
PARAM-020716,STEP-020716,22.0,83.5,,361,{}
PARAM-020717,STEP-020717,24.2,417.9,,176,{}
PARAM-020718,STEP-020718,23.2,,,90,{}
PARAM-020719,STEP-020719,27.9,,1266.4,148,{}
PARAM-020720,STEP-020720,1550.3,,6.3,73,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020721,STEP-020721,884.9,,,4111,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020722,STEP-020722,73.7,47.8,,198,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.7}"
PARAM-020723,STEP-020723,25.0,75.8,,397,{}
PARAM-020724,STEP-020724,24.7,,,45,{}
PARAM-020725,STEP-020725,22.1,56.7,,591,{}
PARAM-020726,STEP-020726,22.8,170.0,,75,{}
PARAM-020727,STEP-020727,21.5,,,55,{}
PARAM-020728,STEP-020728,32.5,,1150.7,103,{}
PARAM-020729,STEP-020729,1714.0,,12.4,254,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-020730,STEP-020730,895.9,,,4041,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020731,STEP-020731,69.1,44.2,,127,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.8}"
PARAM-020732,STEP-020732,22.9,86.8,,434,{}
PARAM-020733,STEP-020733,22.4,,,47,{}
PARAM-020734,STEP-020734,22.0,54.5,,500,{}
PARAM-020735,STEP-020735,22.3,344.6,,93,{}
PARAM-020736,STEP-020736,20.4,,,68,{}
PARAM-020737,STEP-020737,32.8,,940.6,165,{}
PARAM-020738,STEP-020738,1604.1,,13.5,80,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-020739,STEP-020739,874.2,,,3635,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-020740,STEP-020740,75.9,41.9,,235,"{""coating_type"": ""powder"", ""thickness_mil"": 4.8}"
PARAM-020741,STEP-020741,22.4,69.4,,446,{}
PARAM-020742,STEP-020742,21.6,,,39,{}
PARAM-020743,STEP-020743,23.7,91.9,,498,{}
PARAM-020744,STEP-020744,21.0,463.3,,105,{}
PARAM-020745,STEP-020745,20.4,,,58,{}
PARAM-020746,STEP-020746,28.1,,1009.7,74,{}
PARAM-020747,STEP-020747,1701.0,,7.8,113,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-020748,STEP-020748,861.0,,,4024,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-020749,STEP-020749,72.7,33.2,,205,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.6}"
PARAM-020750,STEP-020750,24.6,63.5,,256,{}
