MATERIAL_ID,SUPPLIER_ID,BATCH_NUMBER,MATERIAL_TYPE,SPECS,RECEIVED_DATE,QUANTITY,UNIT_COST
MAT-05267,SUP-006,7652,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0043}",2020-02-26,66,56.05
MAT-05268,SUP-006,4669,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.002}",2021-09-22,319,483.84
MAT-05269,SUP-006,5637,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0077}",2022-04-25,178,254.7
MAT-05270,SUP-006,2222,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0099}",2023-05-21,56,52.65
MAT-05271,SUP-006,9594,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0019}",2022-02-26,447,411.44
MAT-05272,SUP-006,8541,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0065}",2021-09-30,479,318.13
MAT-05273,SUP-006,2467,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0098}",2022-09-12,164,269.85
MAT-05274,SUP-006,7249,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0065}",2023-03-18,245,236.28
MAT-05275,SUP-006,7342,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0026}",2020-03-15,349,341.04
MAT-05276,SUP-006,1738,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0079}",2022-07-27,142,221.85
MAT-05277,SUP-006,3841,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0043}",2024-06-23,248,288.13
MAT-05278,SUP-006,3592,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0092}",2023-06-24,290,60.74
MAT-05279,SUP-006,6964,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0092}",2022-06-28,366,105.78
MAT-05280,SUP-006,8649,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0021}",2023-10-27,221,161.04
MAT-05281,SUP-006,2570,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0071}",2021-02-25,370,406.1
MAT-05282,SUP-006,7778,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0084}",2023-04-15,267,258.91
MAT-05283,SUP-006,9329,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0072}",2024-11-11,378,346.47
MAT-05284,SUP-006,2029,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0094}",2022-12-08,225,340.04
MAT-05285,SUP-006,4284,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0055}",2022-09-07,491,416.68
MAT-05286,SUP-006,5806,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0095}",2021-02-02,487,211.25
MAT-05287,SUP-006,9129,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0025}",2021-02-15,126,250.1
MAT-05288,SUP-006,7951,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0064}",2024-07-13,496,401.26
MAT-05289,SUP-006,6485,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.005}",2024-02-27,248,198.66
MAT-05290,SUP-006,5343,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0077}",2021-12-15,231,422.56
MAT-05291,SUP-006,4909,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0087}",2025-01-31,179,433.13
MAT-05292,SUP-006,1591,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0067}",2021-06-02,62,389.58
MAT-05293,SUP-006,8252,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0025}",2023-08-18,52,283.99
MAT-05294,SUP-006,9588,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0046}",2024-12-04,166,324.42
MAT-05295,SUP-006,6452,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0031}",2024-07-06,467,181.2
MAT-05296,SUP-006,1533,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0057}",2022-02-06,167,270.73
MAT-05297,SUP-006,9743,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0093}",2023-04-03,146,101.4
MAT-05298,SUP-006,2980,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0047}",2022-02-16,205,488.25
MAT-05299,SUP-006,1702,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0093}",2024-07-19,449,24.3
MAT-05300,SUP-006,8513,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0015}",2024-07-02,498,144.67
MAT-05301,SUP-006,1021,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0089}",2021-03-23,140,407.29
MAT-05302,SUP-006,5219,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0038}",2020-04-03,460,371.67
MAT-05303,SUP-006,7678,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0056}",2024-11-15,322,231.46
MAT-05304,SUP-006,8075,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0028}",2021-08-19,252,238.97
MAT-05305,SUP-006,7996,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0072}",2024-06-03,251,433.25
MAT-05306,SUP-006,1611,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.003}",2024-10-21,119,452.68
MAT-05307,SUP-006,8774,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.002}",2023-05-02,125,393.45
MAT-05308,SUP-006,5647,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0015}",2020-06-30,60,97.73
MAT-05309,SUP-006,8146,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0053}",2022-12-28,106,344.21
MAT-05310,SUP-006,6372,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0045}",2022-11-26,184,300.03
MAT-05311,SUP-006,8795,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0067}",2021-02-18,315,106.19
MAT-05312,SUP-006,1355,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0018}",2021-05-30,160,445.83
MAT-05313,SUP-006,7081,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0074}",2022-08-26,320,299.12
MAT-05314,SUP-006,1375,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.007}",2024-04-22,378,346.27
MAT-05315,SUP-006,1519,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0078}",2020-02-29,421,207.71
MAT-05316,SUP-006,8706,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0049}",2022-08-21,80,245.63
MAT-05317,SUP-006,9876,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0095}",2020-11-23,357,99.34
MAT-05318,SUP-006,7539,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0088}",2023-03-13,106,72.41
MAT-05319,SUP-006,8564,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0043}",2023-08-13,351,265.25
MAT-05320,SUP-006,2678,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0076}",2021-02-28,177,254.13
MAT-05321,SUP-006,8305,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.004}",2023-11-21,308,391.47
MAT-05322,SUP-006,9016,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0016}",2020-04-01,371,403.3
MAT-05323,SUP-006,6953,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.009}",2024-08-03,268,140.99
MAT-05324,SUP-006,1586,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0057}",2024-04-08,325,343.56
MAT-05325,SUP-006,8231,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0076}",2022-11-15,150,404.71
MAT-05326,SUP-006,5166,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0086}",2021-12-20,286,114.4
MAT-05327,SUP-006,5665,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0071}",2024-11-12,199,440.04
MAT-05328,SUP-006,3118,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0027}",2020-04-28,364,14.85
MAT-05329,SUP-006,8400,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0088}",2022-11-02,175,398.01
MAT-05330,SUP-006,5199,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0077}",2020-06-18,269,251.3
MAT-05331,SUP-006,6334,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0066}",2024-08-24,186,474.6
MAT-05332,SUP-006,1682,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0061}",2023-03-18,211,498.29
MAT-05333,SUP-006,4532,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0028}",2021-01-16,370,26.5
MAT-05334,SUP-006,7090,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.001}",2023-12-31,472,177.72
MAT-05335,SUP-006,1886,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0077}",2020-11-21,155,418.37
MAT-05336,SUP-006,1618,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0065}",2023-05-09,387,315.0
MAT-05337,SUP-006,4208,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0012}",2023-05-14,471,446.85
MAT-05338,SUP-006,6869,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0042}",2020-01-07,175,24.38
MAT-05339,SUP-006,2922,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0035}",2024-06-15,480,39.46
MAT-05340,SUP-006,8584,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0093}",2020-02-22,110,81.53
MAT-05341,SUP-006,6853,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0018}",2021-10-30,52,20.78
MAT-05342,SUP-006,4284,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.007}",2022-12-24,121,352.89
MAT-05343,SUP-006,7299,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0021}",2025-02-03,78,157.47
MAT-05344,SUP-006,1533,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0031}",2020-04-24,227,155.69
MAT-05345,SUP-006,8344,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0092}",2022-01-05,277,380.68
MAT-05346,SUP-006,8324,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0063}",2022-12-12,433,83.68
MAT-05347,SUP-006,6398,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0071}",2021-04-29,319,416.63
MAT-05348,SUP-006,2386,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0024}",2020-10-24,490,342.46
MAT-05349,SUP-006,3262,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0094}",2024-10-10,117,297.57
MAT-05350,SUP-006,9264,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0027}",2022-01-12,236,326.8
MAT-05351,SUP-006,7861,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0081}",2023-09-16,420,48.84
MAT-05352,SUP-006,1672,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0015}",2022-11-17,113,291.84
MAT-05353,SUP-006,6379,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0034}",2022-10-24,282,199.96
MAT-05354,SUP-006,6547,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0084}",2024-04-09,200,261.12
MAT-05355,SUP-006,2886,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0086}",2024-02-18,65,260.11
MAT-05356,SUP-006,5182,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0047}",2021-08-17,71,126.29
MAT-05357,SUP-006,1438,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0094}",2022-04-25,354,465.84
MAT-05358,SUP-006,6772,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0073}",2024-05-03,157,190.45
MAT-05359,SUP-006,9328,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0017}",2020-05-06,309,380.75
MAT-05360,SUP-006,3499,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0049}",2021-11-06,203,229.04
MAT-05361,SUP-006,9137,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0034}",2023-03-22,497,98.16
MAT-05362,SUP-006,2924,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.003}",2022-07-05,125,427.25
MAT-05363,SUP-006,5068,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0064}",2023-06-14,69,18.34
MAT-05364,SUP-006,5669,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.009}",2023-05-13,195,278.24
MAT-05365,SUP-006,7816,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0091}",2024-01-13,482,447.38
MAT-05366,SUP-006,7985,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0028}",2023-02-28,224,396.17
MAT-05367,SUP-006,9004,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0024}",2022-01-15,350,118.29
MAT-05368,SUP-006,3764,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0049}",2021-06-23,369,369.78
MAT-05369,SUP-006,7153,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0021}",2020-11-13,447,493.01
MAT-05370,SUP-006,3417,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0053}",2022-01-08,151,404.58
MAT-05371,SUP-006,7026,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0072}",2021-02-17,191,60.58
MAT-05372,SUP-006,1809,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0041}",2022-01-16,222,282.29
MAT-05373,SUP-006,6786,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0066}",2021-11-19,475,188.13
MAT-05374,SUP-006,4069,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0048}",2023-02-17,389,115.2
MAT-05375,SUP-006,8924,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0097}",2024-04-14,262,213.23
MAT-05376,SUP-006,6834,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0037}",2024-07-03,430,294.46
MAT-05377,SUP-006,9236,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0078}",2020-04-14,200,108.45
MAT-05378,SUP-006,2454,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0092}",2023-10-25,291,283.99
MAT-05379,SUP-006,2531,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0075}",2022-07-24,348,123.44
MAT-05380,SUP-006,7286,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.008}",2023-06-15,399,483.11
MAT-05381,SUP-006,7885,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0057}",2024-12-14,315,491.83
MAT-05382,SUP-006,6738,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0071}",2020-06-29,67,190.59
MAT-05383,SUP-006,4226,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0017}",2020-08-09,239,422.2
MAT-05384,SUP-006,1716,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0047}",2020-04-09,66,309.43
MAT-05385,SUP-006,4888,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.003}",2023-03-14,271,129.07
MAT-05386,SUP-006,1697,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0092}",2023-09-25,392,445.84
MAT-05387,SUP-006,8332,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0025}",2023-09-03,82,284.2
MAT-05388,SUP-006,4461,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0037}",2022-07-10,316,58.68
MAT-05389,SUP-006,8418,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0046}",2024-03-11,189,441.53
MAT-05390,SUP-006,1129,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0031}",2022-11-15,408,55.43
MAT-05391,SUP-006,4053,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0079}",2022-06-09,199,245.56
MAT-05392,SUP-006,7767,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0035}",2020-03-02,181,236.92
MAT-05393,SUP-006,4180,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0079}",2024-04-08,303,303.64
MAT-05394,SUP-006,7659,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.005}",2024-05-26,383,170.36
MAT-05395,SUP-006,8772,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0084}",2021-09-11,189,308.6
MAT-05396,SUP-006,6097,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0057}",2023-09-21,95,159.92
MAT-05397,SUP-006,7291,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.003}",2024-06-12,341,312.14
MAT-05398,SUP-006,5084,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0083}",2021-11-07,463,224.21
MAT-05399,SUP-006,3362,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0065}",2020-01-21,128,317.04
MAT-05400,SUP-006,1182,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0094}",2024-07-07,242,141.45
MAT-05401,SUP-006,7366,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0048}",2024-07-12,315,41.3
MAT-05402,SUP-006,9810,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0086}",2023-03-26,450,397.43
MAT-05403,SUP-006,3234,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0045}",2022-10-01,120,101.01
MAT-05404,SUP-006,4711,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0029}",2022-09-22,411,283.42
MAT-05405,SUP-006,1872,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0071}",2020-05-11,154,262.19
MAT-05406,SUP-006,5928,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0089}",2022-12-02,217,252.93
MAT-05407,SUP-006,1843,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0081}",2021-11-02,349,198.67
MAT-05408,SUP-006,8362,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0046}",2024-08-05,391,458.87
MAT-05409,SUP-006,8542,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0045}",2023-10-18,51,36.51
MAT-05410,SUP-006,6526,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0086}",2020-09-26,252,322.23
MAT-05411,SUP-006,7952,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0068}",2023-05-17,185,115.27
MAT-05412,SUP-006,4673,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0052}",2022-01-22,260,62.61
MAT-05413,SUP-006,6818,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0089}",2024-06-25,179,97.01
MAT-05414,SUP-006,5781,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0018}",2023-11-03,311,221.33
MAT-05415,SUP-006,8469,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0019}",2022-01-25,120,34.85
MAT-05416,SUP-006,2356,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0062}",2023-03-16,320,180.32
MAT-05417,SUP-006,1355,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0047}",2023-07-08,101,125.36
MAT-05418,SUP-006,9967,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0014}",2020-06-28,370,138.92
MAT-05419,SUP-006,4041,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0074}",2022-10-22,494,465.27
MAT-05420,SUP-006,7729,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.01}",2021-01-16,487,250.08
MAT-05421,SUP-006,1780,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0022}",2021-02-22,330,56.94
MAT-05422,SUP-006,1664,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0082}",2023-06-14,89,370.97
MAT-05423,SUP-006,1708,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0043}",2020-09-16,358,49.95
MAT-05424,SUP-006,6727,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0091}",2023-09-02,448,418.39
MAT-05425,SUP-006,7658,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0066}",2020-02-12,220,425.15
MAT-05426,SUP-006,1310,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0026}",2023-06-16,367,220.32
MAT-05427,SUP-006,5750,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0038}",2022-10-28,470,104.93
MAT-05428,SUP-006,1102,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0054}",2024-02-07,429,362.58
MAT-05429,SUP-006,4618,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0049}",2020-01-23,354,378.07
MAT-05430,SUP-006,2781,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0059}",2022-07-22,197,176.18
MAT-05431,SUP-006,8535,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0035}",2022-07-04,172,483.55
MAT-05432,SUP-006,1716,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0032}",2023-06-02,114,227.3
MAT-05433,SUP-006,2425,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0047}",2022-04-22,229,205.09
MAT-05434,SUP-006,3875,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0028}",2020-06-26,261,484.33
MAT-05435,SUP-006,9358,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0048}",2020-10-25,178,232.31
MAT-05436,SUP-006,6543,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0048}",2020-10-11,77,340.48
MAT-05437,SUP-006,8750,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0015}",2022-07-20,420,163.9
MAT-05438,SUP-006,1126,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0091}",2024-09-27,481,459.58
MAT-05439,SUP-006,8986,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0048}",2020-01-06,213,236.56
MAT-05440,SUP-006,2163,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0017}",2022-12-06,96,426.2
MAT-05441,SUP-006,4319,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0097}",2022-01-17,459,399.91
MAT-05442,SUP-006,4762,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0093}",2020-02-04,372,433.87
MAT-05443,SUP-006,9679,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0076}",2023-12-06,213,484.48
MAT-05444,SUP-006,6420,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0084}",2025-01-09,276,295.02
MAT-05445,SUP-006,3380,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0074}",2021-04-10,66,82.47
MAT-05446,SUP-006,7487,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0034}",2024-03-15,320,394.22
MAT-05447,SUP-006,6421,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.002}",2020-02-20,123,363.16
MAT-05448,SUP-006,2127,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0092}",2021-10-23,413,159.34
MAT-05449,SUP-006,1537,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0019}",2023-05-27,163,103.28
MAT-05450,SUP-006,6980,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0032}",2022-05-03,153,384.34
MAT-05451,SUP-006,6172,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0074}",2022-01-24,408,158.3
MAT-05452,SUP-006,1867,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0062}",2023-01-11,194,68.56
MAT-05453,SUP-006,4822,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0094}",2020-03-08,377,326.91
MAT-05454,SUP-006,8576,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0085}",2024-03-09,188,226.01
MAT-05455,SUP-006,4013,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0073}",2024-11-24,368,93.11
MAT-05456,SUP-006,4669,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0093}",2023-07-09,469,287.04
MAT-05457,SUP-006,2516,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0068}",2024-09-30,326,193.31
MAT-05458,SUP-006,2776,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0044}",2022-06-29,241,28.04
MAT-05459,SUP-006,2546,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0096}",2021-04-29,402,389.37
MAT-05460,SUP-006,1500,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0016}",2020-04-27,401,180.11
MAT-05461,SUP-006,2375,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0065}",2023-01-27,146,131.2
MAT-05462,SUP-006,2206,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0063}",2024-12-26,242,150.89
MAT-05463,SUP-006,1457,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0064}",2024-07-30,181,364.11
MAT-05464,SUP-006,7319,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0073}",2024-06-29,372,155.05
MAT-05465,SUP-006,3445,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.004}",2021-02-18,480,190.62
MAT-05466,SUP-006,9150,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0088}",2020-01-14,345,137.87
MAT-05467,SUP-006,1202,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0058}",2023-08-20,214,218.44
MAT-05468,SUP-006,3986,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.002}",2023-09-17,469,88.46
MAT-05469,SUP-006,3108,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0069}",2024-06-01,428,411.35
MAT-05470,SUP-006,2987,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0049}",2024-10-28,492,19.78
MAT-05471,SUP-006,1432,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.009}",2024-06-01,162,223.64
MAT-05472,SUP-006,2114,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0035}",2023-03-16,51,409.15
MAT-05473,SUP-006,8657,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0014}",2021-02-06,119,254.8
MAT-05474,SUP-006,3753,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0012}",2024-09-24,460,337.48
MAT-05475,SUP-006,9583,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0052}",2022-10-02,485,252.92
MAT-05476,SUP-006,2386,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.007}",2022-08-08,118,351.85
MAT-05477,SUP-006,3120,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0019}",2021-11-18,268,327.26
MAT-05478,SUP-006,7573,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0049}",2022-10-02,280,109.12
MAT-05479,SUP-006,6931,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0073}",2023-02-26,401,64.91
MAT-05480,SUP-006,3740,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0013}",2024-11-07,467,451.77
MAT-05481,SUP-006,4353,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0046}",2024-10-18,423,418.62
MAT-05482,SUP-006,8529,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0076}",2024-05-21,393,308.81
MAT-05483,SUP-006,1735,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0055}",2020-08-04,267,238.82
MAT-05484,SUP-006,9600,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0068}",2021-01-22,235,275.26
MAT-05485,SUP-006,3141,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.002}",2024-01-28,304,138.45
